eps,eTiOT,eTAOT
0.01,0.3203203203203203,0.3020520520520521
0.02,0.3205705705705707,0.3020520520520521
0.03,0.3113113113113114,0.3020520520520521
0.04,0.3113113113113114,0.3113113113113113
0.05,0.3298298298298299,0.3020520520520521
0.06,0.3390890890890891,0.3113113113113114
0.07,0.32082082082082086,0.31156156156156156
0.08,0.32082082082082086,0.3298298298298299
0.09,0.32107107107107113,0.32082082082082086
0.1,0.32107107107107113,0.32082082082082086
Final error,0.36190476190476195,0.3904761904761904
