eps,eTiOT,eTAOT
0.01,0.22509632289679427,0.22255265028242255
0.02,0.2226087607077395,0.22012119851868484
0.03,0.2251524333221112,0.2201399019937904
0.04,0.21512737066546972,0.20760857367298857
0.05,0.21508996371525824,0.21005872891183186
0.06,0.20007107320540163,0.21254629110088652
0.07,0.20753375977256583,0.24501552388433767
0.08,0.20751505629746003,0.25750944525492836
0.09,0.21507126024015266,0.2875472262746418
0.1,0.23749672689185652,0.3025848202596042
Final error,0.24878048780487805,0.25365853658536586
