eps,eTiOT,eTAOT
0.01,0.1651142782328957,0.18000224441701274
0.02,0.17753338570306365,0.1749148991882693
0.03,0.16496465043205022,0.1749148991882693
0.04,0.1724647439494258,0.18243369618075045
0.05,0.17998354094190694,0.18744622750907125
0.06,0.16494594695694464,0.17497100961358625
0.07,0.16747091609621068,0.17497100961358625
0.08,0.16249579171810125,0.17996483746680136
0.09,0.1699958852354767,0.18495866532001648
0.1,0.16245838476788987,0.1748961957131635
Final error,0.3453237410071942,0.38129496402877694
