eps,eTiOT,eTAOT
0.01,0.36636636636636644,0.37537537537537535
0.02,0.36636636636636644,0.36611611611611605
0.03,0.36636636636636644,0.36611611611611605
0.04,0.36611611611611605,0.36611611611611605
0.05,0.36611611611611605,0.35685685685685686
0.06,0.35685685685685686,0.35685685685685686
0.07,0.35710710710710714,0.35685685685685686
0.08,0.348098098098098,0.37562562562562574
0.09,0.348098098098098,0.37562562562562574
0.1,0.3295795795795794,0.37562562562562574
Final error,0.419047619047619,0.3904761904761904
