eps,eTiOT
0.03,0.42105263157894735
0.04,0.4135338345864662
0.05,0.4085213032581453
0.06,0.42105263157894735
0.07,0.4135338345864662
0.08,0.4135338345864662
0.09,0.4335839598997494
0.1,0.443609022556391
Final error,0.461038961038961
