eps,eTiOT,eTAOT
0.01,0.39682539682539686,0.40476190476190477
0.02,0.39682539682539686,0.40476190476190477
0.03,0.39682539682539686,0.40476190476190477
0.04,0.39682539682539686,0.40476190476190477
0.05,0.39682539682539686,0.40476190476190477
0.06,0.39682539682539686,0.40476190476190477
0.07,0.39682539682539686,0.3571428571428571
0.08,0.39682539682539686,0.3571428571428571
0.09,0.39682539682539686,0.3571428571428571
0.1,0.39682539682539686,0.3571428571428571
Final error,0.19999999999999996,0.30000000000000004
