eps,eTiOT,eTAOT
0.01,0.4358974358974358,0.42307692307692313
0.02,0.441025641025641,0.423076923076923
0.03,0.458974358974359,0.43846153846153846
0.04,0.4820512820512821,0.45641025641025645
0.05,0.4897435897435898,0.47435897435897445
0.06,0.5025641025641026,0.4871794871794872
0.07,0.523076923076923,0.5051282051282051
0.08,0.5512820512820513,0.5230769230769232
0.09,0.5641025641025641,0.5435897435897437
0.1,0.5743589743589743,0.5487179487179488
Final error,0.2966751918158568,0.3273657289002557
