eps,eTiOT,eTAOT
0.01,0.24000299255601687,0.2300714472749038
0.02,0.21505255676504698,0.23257771293906415
0.03,0.22754647813563766,0.23510268207833018
0.04,0.23254030598885278,0.21009613586204312
0.05,0.22006508809336778,0.21262110500130926
0.06,0.21759622937941858,0.23514008902854144
0.07,0.2226087607077395,0.23770246511801896
0.08,0.21011483933714892,0.25764036958066816
0.09,0.22763999551116598,0.2876594471252759
0.1,0.24017132383196804,0.31270340029177424
Final error,0.2682926829268293,0.25365853658536586
