eps,eTiOT,eTAOT
0.005,0.0666666666666667,0.0666666666666667
0.01,0.0666666666666667,0.0666666666666667
0.015,0.0666666666666667,0.0666666666666667
0.02,0.0666666666666667,0.0666666666666667
0.025,0.0666666666666667,0.0666666666666667
0.03,0.0666666666666667,0.0666666666666667
0.035,0.0666666666666667,0.0666666666666667
0.04,0.0666666666666667,0.0666666666666667
0.045,0.0666666666666667,0.0666666666666667
0.05,0.0666666666666667,0.0666666666666667
0.055,0.0666666666666667,0.0666666666666667
0.06,0.0666666666666667,0.0666666666666667
0.065,0.0666666666666667,0.0666666666666667
0.07,0.0666666666666667,0.0666666666666667
0.075,0.0666666666666667,0.0666666666666667
0.08,0.0666666666666667,0.0666666666666667
0.085,0.0666666666666667,0.0666666666666667
0.09,0.0666666666666667,0.0666666666666667
0.095,0.0666666666666667,0.0666666666666667
0.1,0.0666666666666667,0.0666666666666667
Final error,0.0044444444444444,0.011111111111111
eps_final_error,0.1,0.1
final_error_grid001,0.1,0.1
eps_final_error_grid001,0.0044444444444444,0.011111111111111
