eps,eTiOT
0.01,0.17493360266337488
0.02,0.16995847828526534
0.03,0.167452212621105
0.04,0.16494594695694464
0.05,0.17242733699921453
0.06,0.1724460404743201
0.07,0.1899337896981259
0.08,0.20244641454382217
0.09,0.18742752403396545
0.1,0.17242733699921453
Final error,0.3237410071942446
