eps,eTiOT,eTAOT
0.01,0.25725725725725734,0.285035035035035
0.02,0.25725725725725734,0.27577577577577583
0.03,0.25725725725725734,0.27577577577577583
0.04,0.26651651651651653,0.26651651651651653
0.05,0.26651651651651653,0.26651651651651653
0.06,0.27577577577577583,0.27577577577577583
0.07,0.26651651651651653,0.26651651651651653
0.08,0.26651651651651653,0.25725725725725723
0.09,0.25725725725725734,0.26651651651651653
0.1,0.26651651651651653,0.25725725725725734
Final error,0.4095238095238095,0.3904761904761904
