eps,eTiOT,eTAOT
0.01,0.17738375790221816,0.17989002356637862
0.02,0.18985897579770317,0.18486514794448805
0.03,0.1873714136086485,0.19737777279018454
0.04,0.19490891407623534,0.19737777279018454
0.05,0.20740283544682603,0.1974151797403958
0.06,0.20239030411850523,0.19245875883739194
0.07,0.20239030411850523,0.19492761755134103
0.08,0.19990274192945057,0.20745894587214309
0.09,0.19238394493696942,0.20747764934724877
0.1,0.192402648412075,0.1999775558298733
Final error,0.27338129496402874,0.3381294964028777
