eps,eTiOT,eTAOT
0.01,0.23003404032469232,0.2250402124714772
0.02,0.24250925822017733,0.24249055474507175
0.03,0.2449968204092321,0.2250402124714772
0.04,0.2500093517375529,0.22000897766805083
0.05,0.2524408035012905,0.2325028990386414
0.06,0.26244716268282653,0.2449781169341264
0.07,0.2574533348296114,0.2499906482624471
0.08,0.25247821045150187,0.24744697564807538
0.09,0.25496577264055664,0.24495941345902061
0.1,0.2574907417798227,0.24995324131223595
Final error,0.4675324675324676,0.551948051948052
