eps,eTiOT
0.01,0.1725
0.02,0.17500000000000004
0.03,0.17500000000000004
0.04,0.1875
0.05,0.18000000000000005
0.06,0.1725
0.07,0.16999999999999993
0.08,0.16999999999999993
0.09,0.15999999999999992
0.1,0.16500000000000004
Final error,0.3381294964028777
