eps,eTiOT,eTAOT
0.01,0.34759759759759756,0.3383383383383384
0.02,0.34759759759759756,0.3383383383383384
0.03,0.35685685685685686,0.34784784784784784
0.04,0.34784784784784784,0.33858858858858853
0.05,0.3573573573573573,0.3388388388388388
0.06,0.348098098098098,0.35710710710710714
0.07,0.3390890890890891,0.3573573573573573
0.08,0.3390890890890891,0.348098098098098
0.09,0.3390890890890891,0.35710710710710714
0.1,0.33933933933933924,0.35710710710710714
Final error,0.4095238095238095,0.38095238095238093
