eps,eTiOT,eTAOT
0.01,0.22000000000000008,0.20500000000000007
0.02,0.21999999999999986,0.20999999999999996
0.03,0.21333333333333326,0.21166666666666656
0.04,0.21333333333333326,0.20499999999999996
0.05,0.21166666666666656,0.21833333333333327
0.06,0.21333333333333326,0.22499999999999998
0.07,0.21666666666666667,0.22833333333333317
0.08,0.22333333333333327,0.22333333333333327
0.09,0.2283333333333334,0.22000000000000008
0.1,0.22999999999999998,0.22499999999999998
Final error,0.23913043478260865,0.25
