len,TiOT,TAOT,eTiOT,eTAOT
300,2.7900941999999995,0.0118873000000006,0.023464800000000174,0.019398799999999383
500,15.382388700000002,0.0288876000000009,0.059538599999999775,0.02534430000000043
800,,0.09063500000000246,0.18691699999999756,0.057195399999997676
2000,,0.7622581000000004,0.8130568999999994,0.30639380000000216
4000,,4.2265406999999975,3.2522890999999987,1.7662389999999988
