len,TiOT,TAOT,eTiOT,eTAOT
300,2.3912579000000003,0.00827339999999932,0.024236600000000053,0.011937099999999923
500,12.8288573,0.03079890000000063,0.04572700000000296,0.01849640000000008
700,45.1247113,0.06426810000000671,0.11115749999999025,0.03554889999999489
2000,,0.6862629999999967,0.7288913999999949,0.26583760000000467
4000,,3.891677999999999,2.478249600000005,1.1248395000000002
6000,,8.7065446,5.398125199999999,2.513205199999998
8000,,21.040906000000007,9.718980000000002,4.518860200000006
10000,,36.28237780000002,15.715262700000011,7.010036100000008
