len,TiOT,TAOT,eTiOT,eTAOT
300,2.1828092000000003,0.007130400000000314,0.05536989999999964,0.03935460000000024
500,8.133874800000001,0.024735399999999075,0.045571000000000694,0.021862000000000492
800,50.504548099999994,0.07891399999999749,0.07527719999998794,0.04493210000001113
2000,,0.5948474000000061,0.3601475000000107,0.1630171000000047
4000,,2.6694518999999985,1.169361600000002,0.7669800999999978
