len,TiOT,TAOT,eTiOT,eTAOT
300,2.9015816,0.012994499999999576,0.03215909999999944,0.019214299999999795
500,15.197363699999999,0.03240510000000185,0.06694159999999982,0.03263600000000011
800,,0.11124279999999942,0.19943660000000207,0.05865520000000046
2000,,0.7755651999999991,0.8181516999999978,0.34693710000000166
