eps,eTiOT,eTAOT(w = 0.02),eTAOT(w = 0.1),eTAOT(w = 0.5),euclid,kMeans
0.01,0.13330696724012925,0.10133807923011007,0.0957748335640366,0.11354558038362661,0.1180014501351262,0.061169336233603544
0.04,0.13072309010612349,0.07397007448421333,0.11409926834091355,0.13690593896249426,0.1180014501351262,0.061169336233603544
0.07,0.09615714191549662,0.06381912860061956,0.0797837980357261,0.08840551051347967,0.1180014501351262,0.061169336233603544
0.1,0.09644716894074223,0.06264583745303542,0.0566080021092874,0.10144354360292662,0.1180014501351262,0.061169336233603544
