eps,eTiOT,eTAOT(w = 0.2),eTAOT(w = 1),eTAOT(w = 5),euclid,kMeans
0.01,0.5052631578947369,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527
0.04,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527
0.07,0.5052631578947369,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527,0.4789473684210527
0.1,0.5052631578947369,0.4421052631578948,0.4421052631578948,0.4421052631578948,0.4789473684210527,0.4789473684210527
