eps,eTiOT,eTAOT(w = 0.2),eTAOT(w = 1),eTAOT(w = 5),euclid,kMeans
0.01,0.21612781954887217,0.2148997493734336,0.21882205513784458,0.245,0.24130325814536346,0.23624060150375936
0.04,0.21060150375939846,0.20957393483709275,0.2270676691729323,0.245,0.24130325814536346,0.23624060150375936
0.07,0.21265664160401,0.21796992481203004,0.24466165413533836,0.22834586466165419,0.24130325814536346,0.23624060150375936
0.1,0.21339598997493736,0.21117794486215535,0.24466165413533836,0.2576691729323308,0.24130325814536346,0.23624060150375936
