eps,eTiOT,eTAOT(w = 0.1),eTAOT(w = 0.5),eTAOT(w = 2.5),euclid,kMeans
0.01,0.4958263772954925,0.4978909293266556,0.49647189760712296,0.4958263772954925,0.45871452420701164,0.49860879243183087
0.04,0.4951363383416806,0.4923706176961603,0.49615470228158043,0.4988258208124652,0.45871452420701164,0.49860879243183087
0.07,0.5000333889816361,0.49707289927657206,0.49615470228158043,0.43712298274902617,0.45871452420701164,0.49860879243183087
0.1,0.4954869226488592,0.4958263772954925,0.49148024485253194,0.45166388425153037,0.45871452420701164,0.49860879243183087
