eps,eTiOT,eTAOT(w = 0.14),eTAOT(w = 0.7),eTAOT(w = 3.5),euclid,kMeans
0.01,0.48338341680578745,0.4840011129660545,0.48338341680578745,0.4751029493600445,0.4967779632721202,0.4719866444073456
0.04,0.48338341680578745,0.4678408458542015,0.4634168057874235,0.48338341680578745,0.4967779632721202,0.4719866444073456
0.07,0.482754590984975,0.4808013355592654,0.482754590984975,0.48338341680578745,0.4967779632721202,0.4719866444073456
0.1,0.48146355036171395,0.47732331663884253,0.49615470228158043,0.47944351697273235,0.4967779632721202,0.4719866444073456
