eps,eTiOT,eTAOT
0.01,0.21666666666666667,0.21833333333333338
0.02,0.22000000000000008,0.21666666666666667
0.03,0.21499999999999997,0.21333333333333337
0.04,0.21333333333333337,0.21499999999999997
0.05,0.22499999999999998,0.22166666666666668
0.06,0.22999999999999998,0.22000000000000008
0.07,0.2416666666666667,0.22166666666666668
0.08,0.23999999999999988,0.22333333333333327
0.09,0.235,0.22666666666666657
0.1,0.2466666666666667,0.22999999999999998
Final error,0.2681159420289855,0.24275362318840576
