eps,eTiOT,eTAOT
0.01,0.2624845696330378,0.24245314779486027
0.02,0.2649160213967755,0.2574346313545056
0.03,0.26240975573261505,0.24733475479744138
0.04,0.27241611491415096,0.262353645307298
0.05,0.2724161149141512,0.2598847865933491
0.06,0.26744099053604165,0.25485355178992253
0.07,0.26240975573261516,0.262353645307298
0.08,0.2648973179216698,0.2599034900684547
0.09,0.26239105225750947,0.2549844761156622
0.1,0.25982867616803196,0.24495941345902084
Final error,0.5324675324675325,0.487012987012987
