eps,eTiOT,eTAOT
0.01,0.2224778363819998,0.24000299255601698
0.02,0.22244042943178843,0.24243444431975458
0.03,0.20740283544682603,0.22000897766805083
0.04,0.2024090075936109,0.21254629110088652
0.05,0.2098903976358807,0.22000897766805083
0.06,0.21987805334231103,0.2100213219616206
0.07,0.2199154602925223,0.20250252496913923
0.08,0.22999663337448106,0.22253394680731686
0.09,0.23001533684958664,0.21254629110088652
0.1,0.257472038304717,0.21752141547899606
Final error,0.21463414634146338,0.23414634146341462
