eps,eTiOT
0.01,0.20999999999999996
0.02,0.21499999999999997
0.03,0.21166666666666656
0.04,0.21666666666666667
0.05,0.21833333333333338
0.06,0.21833333333333338
0.07,0.22499999999999998
0.08,0.22499999999999998
0.09,0.22166666666666668
0.1,0.21999999999999986
Final error,0.2717391304347826
