eps,eTiOT,eTAOT
0.01,0.17495230613848045,0.17250215089963727
0.02,0.17498971308869182,0.17252085437474296
0.03,0.17248344742453148,0.1800022444170125
0.04,0.17250215089963705,0.17497100961358625
0.05,0.16997718176037113,0.17497100961358625
0.06,0.16747091609621068,0.17498971308869182
0.07,0.16997718176037113,0.1700145887105825
0.08,0.16498335390715602,0.1699958852354767
0.09,0.15744585343956918,0.17248344742453148
0.1,0.1549582912505144,0.18250851008117308
Final error,0.3453237410071942,0.3309352517985612
