eps,eTiOT,eTAOT
0.01,0.22253394680731675,0.23001533684958664
0.02,0.23502786817790744,0.2375154303669622
0.03,0.2500280552126585,0.24507163430965473
0.04,0.26757191486178133,0.26252197658324905
0.05,0.270059477050836,0.2600531178693002
0.06,0.25262783825234736,0.26255938353346053
0.07,0.2451277447349719,0.26007182134440576
0.08,0.2676280252870984,0.2650656491976209
0.09,0.2576029626304569,0.2575655556802454
0.1,0.270059477050836,0.26508435267272656
Final error,0.4675324675324676,0.487012987012987
