eps,eTiOT,eTAOT
0.01,0.25498447611566233,0.24997194478734153
0.02,0.2650282422474096,0.26751580443646417
0.03,0.2574907417798227,0.2625032731081435
0.04,0.267478397486253,0.2674971009613586
0.05,0.26497213182209256,0.24247185126996607
0.06,0.26998466315041336,0.2500093517375529
0.07,0.2549844761156622,0.25249691392660756
0.08,0.2650095387723038,0.2550218830658736
0.09,0.25750944525492836,0.25251561740171324
0.1,0.2650282422474096,0.25498447611566233
Final error,0.39568345323741005,0.40287769784172667
