eps,eTiOT,eTAOT
0.01,0.2200276811431564,0.2325028990386414
0.02,0.21254629110088652,0.22752777466053198
0.03,0.2126024015262037,0.24509033778476041
0.04,0.21262110500130926,0.22760258856095472
0.05,0.21011483933714892,0.23010885422511507
0.06,0.2176149328545245,0.22264616765795076
0.07,0.21508996371525824,0.23515879250364724
0.08,0.21260240152620347,0.22509632289679427
0.09,0.20755246324767151,0.217577525904313
0.1,0.23257771293906393,0.21505255676504698
Final error,0.23414634146341462,0.2292682926829268
