eps,eTiOT,eTAOT
0.01,0.09999999999999998,0.09999999999999998
0.02,0.09999999999999998,0.09999999999999998
0.03,0.09999999999999998,0.09999999999999998
0.04,0.09999999999999998,0.09999999999999998
0.05,0.09999999999999998,0.09999999999999998
0.06,0.09999999999999998,0.1333333333333333
0.07,0.09999999999999998,0.09999999999999998
0.08,0.09999999999999998,0.09999999999999998
0.09,0.09999999999999998,0.1333333333333333
0.1,0.09999999999999998,0.09999999999999998
Final error,0.004444444444444473,0.011111111111111072
