eps,eTiOT,eTAOT
0.01,0.275025025025025,0.2657657657657658
0.02,0.275025025025025,0.2657657657657658
0.03,0.2657657657657658,0.2567567567567567
0.04,0.2657657657657658,0.24774774774774766
0.05,0.2565065065065064,0.22022022022022014
0.06,0.23848848848848847,0.22922922922922917
0.07,0.25700700700700707,0.22022022022022014
0.08,0.24774774774774766,0.22022022022022014
0.09,0.25700700700700685,0.22922922922922917
0.1,0.2842842842842842,0.2474974974974975
Final error,0.38095238095238093,0.3904761904761904
