eps,eTiOT,eTAOT
0.01,0.1699958852354767,0.1799274305165901
0.02,0.1875023379343883,0.16995847828526545
0.03,0.19002730707365434,0.17743986832753533
0.04,0.19750869711592411,0.16992107133505419
0.05,0.19500243145176377,0.17248344742453148
0.06,0.19000860359854865,0.15746455691467476
0.07,0.17252085437474285,0.1750271200389033
0.08,0.16503946433247307,0.1700332921856882
0.09,0.17504582351400888,0.18503347922043922
0.1,0.16752702652152773,0.18000224441701274
Final error,0.3237410071942446,0.3453237410071942
