eps,eTiOT,eTAOT
0.01,0.31231231231231227,0.3213213213213213
0.02,0.31231231231231227,0.30305305305305297
0.03,0.30330330330330335,0.30305305305305297
0.04,0.30330330330330335,0.30305305305305297
0.05,0.30330330330330335,0.30330330330330335
0.06,0.3035535535535535,0.31256256256256254
0.07,0.2667667667667667,0.285035035035035
0.08,0.2667667667667667,0.285035035035035
0.09,0.2667667667667667,0.3035535535535535
0.1,0.2575075075075075,0.3035535535535535
Final error,0.419047619047619,0.3904761904761904
