eps,eTiOT,eTAOT
0.01,0.25737852092918867,0.2673848801107246
0.02,0.27991620843152665,0.2723974114390454
0.03,0.28737889499869074,0.2824411775707927
0.04,0.3023790820334419,0.28739759847379653
0.05,0.31232933078966074,0.29740395765533234
0.06,0.2998167059439645,0.2824037706205814
0.07,0.2898477537126398,0.2724161149141512
0.08,0.2823289567201587,0.2798975049564211
0.09,0.2848539258594247,0.26484120749635276
0.1,0.2698537388246737,0.26987244229977936
Final error,0.4675324675324676,0.577922077922078
