eps,eTiOT,eTAOT
0.01,0.21499999999999986,0.21666666666666667
0.02,0.22333333333333327,0.22333333333333327
0.03,0.21333333333333337,0.20833333333333337
0.04,0.21166666666666656,0.20833333333333337
0.05,0.21166666666666656,0.21666666666666667
0.06,0.21499999999999997,0.21999999999999986
0.07,0.21166666666666656,0.22166666666666668
0.08,0.22499999999999998,0.21666666666666667
0.09,0.2316666666666668,0.22333333333333327
0.1,0.23166666666666658,0.2333333333333334
Final error,0.23913043478260865,0.25
