eps,eTiOT,eTAOT
0.01,0.23244678861332435,0.25494706916545107
0.02,0.2549096622152396,0.2624658661579322
0.03,0.2674035835858303,0.2724161149141512
0.04,0.28494744323495313,0.2699098492499906
0.05,0.2899599745632738,0.25737852092918867
0.06,0.2874537088991135,0.26484120749635276
0.07,0.2924475367523286,0.2748475666778888
0.08,0.28492873975984734,0.2723787079639397
0.09,0.2874537088991135,0.2648973179216698
0.1,0.2899038641379569,0.2699285527250962
Final error,0.4675324675324676,0.487012987012987
