eps,eTiOT,eTAOT
0.01,0.3128128128128128,0.29429429429429443
0.02,0.3128128128128128,0.2852852852852853
0.03,0.3038038038038038,0.2945445445445446
0.04,0.2945445445445446,0.2852852852852853
0.05,0.31331331331331336,0.3128128128128128
0.06,0.3223223223223223,0.33108108108108103
0.07,0.2945445445445444,0.3038038038038038
0.08,0.2942942942942942,0.3038038038038038
0.09,0.30330330330330335,0.3128128128128128
0.1,0.30330330330330335,0.3035535535535536
Final error,0.4095238095238095,0.3904761904761904
