eps,eTiOT
0.01,0.2475591964987095
0.02,0.24007780645643972
0.03,0.20760857367298857
0.04,0.21759622937941858
0.05,0.20506490105861663
0.06,0.2050087906332997
0.07,0.2200089776680506
0.08,0.21250888415067537
0.09,0.23257771293906415
0.1,0.25505929001608496
Final error,0.2682926829268293
