eps,eTiOT,eTAOT
0.01,0.30155155155155156,0.31081081081081086
0.02,0.30155155155155156,0.30155155155155156
0.03,0.30155155155155156,0.2925425425425425
0.04,0.30155155155155156,0.2925425425425425
0.05,0.30155155155155156,0.30155155155155156
0.06,0.3105605605605605,0.3105605605605605
0.07,0.30155155155155156,0.30155155155155156
0.08,0.30155155155155156,0.30155155155155156
0.09,0.31081081081081086,0.3198198198198199
0.1,0.32007007007007005,0.3198198198198199
Final error,0.4095238095238095,0.3904761904761904
