eps,eTiOT,eTAOT
0.01,0.17498971308869182,0.167452212621105
0.02,0.18000224441701274,0.1699023678599484
0.03,0.18742752403396556,0.1773650544271126
0.04,0.17240863352410873,0.1873901170837543
0.05,0.18740882055885988,0.17992743051659
0.06,0.17743986832753533,0.1724460404743201
0.07,0.18243369618075045,0.17996483746680136
0.08,0.17743986832753533,0.18245239965585602
0.09,0.1724647439494258,0.19244005536228637
0.1,0.1824898066060675,0.1949650245015523
Final error,0.3453237410071942,0.3381294964028777
