eps,eTiOT,eTAOT
0.01,0.31256256256256254,0.30330330330330335
0.02,0.31256256256256254,0.30330330330330335
0.03,0.31256256256256254,0.31256256256256254
0.04,0.32157157157157157,0.31256256256256254
0.05,0.32157157157157157,0.32157157157157157
0.06,0.32157157157157157,0.32157157157157157
0.07,0.2942942942942942,0.3123123123123124
0.08,0.2942942942942942,0.3123123123123124
0.09,0.30330330330330335,0.3123123123123124
0.1,0.30305305305305297,0.3123123123123124
Final error,0.4095238095238095,0.38095238095238093
