eps,eTiOT,eTAOT
0.01,0.4385964912280702,0.443609022556391
0.02,0.4486215538847117,0.45112781954887227
0.03,0.4486215538847117,0.4586466165413534
0.04,0.44110275689223055,0.43609022556390975
0.05,0.44611528822055135,0.42105263157894735
0.06,0.418546365914787,0.4486215538847119
0.07,0.42606516290726815,0.4385964912280702
0.08,0.4235588972431078,0.4486215538847117
0.09,0.418546365914787,0.46115288220551376
0.1,0.4285714285714286,0.4536340852130326
Final error,0.48051948051948057,0.4545454545454546
