eps,eTiOT,eTAOT
0.01,0.3213213213213213,0.31256256256256254
0.02,0.3305805805805805,0.29404404404404405
0.03,0.3213213213213213,0.30330330330330335
0.04,0.3213213213213213,0.31256256256256254
0.05,0.33083083083083087,0.32157157157157157
0.06,0.33083083083083087,0.33083083083083087
0.07,0.3490990990990991,0.34009009009009006
0.08,0.3581081081081081,0.34009009009009006
0.09,0.3581081081081081,0.34009009009009006
0.1,0.3583583583583584,0.3490990990990991
Final error,0.36190476190476195,0.38095238095238093
