eps,eTiOT,eTAOT
0.01,0.2375341338420679,0.24503422735944336
0.02,0.25008416563797553,0.24004039950622824
0.03,0.24503422735944336,0.25752814873003393
0.04,0.2550218830658736,0.2625032731081435
0.05,0.2650095387723038,0.24748438259828676
0.06,0.2625032731081435,0.2500093517375529
0.07,0.25496577264055664,0.25249691392660756
0.08,0.2624845696330378,0.25997830396887744
0.09,0.25247821045150187,0.25999700744398313
0.1,0.25997830396887733,0.2600157109190887
Final error,0.3525179856115108,0.38129496402877694
