eps,eTiOT,eTAOT
0.01,0.3028028028028028,0.3028028028028028
0.02,0.3028028028028028,0.2935435435435435
0.03,0.3028028028028028,0.2935435435435435
0.04,0.3028028028028028,0.2935435435435435
0.05,0.3028028028028028,0.2937937937937938
0.06,0.2845345345345346,0.30305305305305297
0.07,0.26651651651651653,0.2937937937937938
0.08,0.26651651651651653,0.27552552552552545
0.09,0.26626626626626626,0.3028028028028028
0.1,0.26651651651651653,0.2937937937937938
Final error,0.4095238095238095,0.3904761904761904
