eps,eTiOT,eTAOT
0.01,0.3023023023023024,0.31156156156156156
0.02,0.3023023023023024,0.29304304304304296
0.03,0.3023023023023024,0.3023023023023024
0.04,0.3023023023023024,0.3023023023023024
0.05,0.3023023023023024,0.31156156156156156
0.06,0.3023023023023024,0.32082082082082086
0.07,0.2842842842842842,0.30255255255255253
0.08,0.2842842842842842,0.31156156156156156
0.09,0.29329329329329334,0.3118118118118117
0.1,0.29329329329329334,0.32082082082082086
Final error,0.4095238095238095,0.38095238095238093
