eps,eTiOT,eTAOT
0.01,0.20500000000000007,0.20833333333333337
0.02,0.20166666666666666,0.19166666666666676
0.03,0.19333333333333336,0.18333333333333324
0.04,0.19166666666666654,0.18500000000000005
0.05,0.18999999999999995,0.19166666666666654
0.06,0.19499999999999995,0.20000000000000007
0.07,0.19833333333333325,0.21333333333333326
0.08,0.20333333333333325,0.20999999999999996
0.09,0.20999999999999996,0.21666666666666667
0.1,0.22166666666666668,0.21666666666666667
Final error,0.23913043478260865,0.24275362318840576
