$\ell$,"$\mathrm{TiOT}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.2}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.5}(x^{(\ell)}, x^{(0)})$","$\mathrm{TAOT}_{w=0.8}(x^{(\ell)}, x^{(0)})$"
353,0.07082474542370851,0.02775393597100457,0.0576591462057058,0.06474509949408848
354,0.06508978117069282,0.02540729856367074,0.052551521620597744,0.06038433668929902
355,0.05972591486853658,0.02324762774231157,0.04772806128961309,0.05607650166707948
356,0.054869109576478614,0.021345545520545038,0.04342237383775815,0.05214998704870553
357,0.0503775415947081,0.01952662209061748,0.03944449404307126,0.04844936682689833
358,0.046167503594063374,0.017911250267810604,0.03588278888518744,0.044879633756993526
359,0.042421839013950094,0.016462005711236228,0.03266463846880221,0.04168317405211904
360,0.03878571512667927,0.015137936809805587,0.02972316781454329,0.038485662780588265
361,0.03559011973134878,0.014060440315272312,0.02717603238006236,0.03556015521522373
362,0.03331993835873021,0.013221235698703501,0.02524811891070999,0.03331238313390848
363,0.03133646255991091,0.012413844649483072,0.02346796901109995,0.031029319476680542
364,0.029007180171359406,0.01148970891402038,0.02156604710141201,0.02838197537219976
365,0.02682836553408815,0.0107382725533492,0.019808149794054097,0.02604049886217547
366,0.024675033218125232,0.01004624550841401,0.018168657374873613,0.02377463763288449
367,0.02337729143663068,0.009604789075856945,0.01725574263972646,0.022420150753703825
368,0.021851273001017656,0.009114799170230128,0.016191180254813423,0.020998259258881206
369,0.020822255887939227,0.008793397932105231,0.015378332957594994,0.019987901819853788
370,0.02026824154183304,0.008596766131180003,0.014943002897801398,0.01938722367533543
371,0.02090933200357521,0.008670956949352701,0.015316850772600166,0.019897403884588067
372,0.02234297231826296,0.008983727178860331,0.01614295063967426,0.02125689239655129
373,0.024271655714317733,0.009391651823766013,0.017329346542033792,0.02312842574292422
374,0.02611512549377632,0.009792761145986423,0.018560877867910684,0.02497817260995975
375,0.028358619613423994,0.01037798363005173,0.02005512274203351,0.02735423428864672
376,0.031160783947754015,0.011233049891337036,0.0220044778938498,0.030346943942474055
377,0.03422814402766871,0.012175453405088459,0.02415986457779599,0.033627506980773256
378,0.036939226005928444,0.013057696315503528,0.026089350516605804,0.036673486973769084
379,0.039970275301535574,0.013959453233144632,0.028266873665914585,0.0399677356071839
380,0.043824598636220666,0.015231385987979962,0.031191305862457427,0.04380990316844199
381,0.04782883698024786,0.01656392528747683,0.03434301772385308,0.04748018064073253
382,0.05219749976026129,0.018049184763350944,0.03776471880952676,0.051264647528003325
383,0.05677451056455585,0.019649861695412756,0.04144306037700303,0.05510175814967706
384,0.06091917248541288,0.02109313830153811,0.044782333161462316,0.05844634260250158
385,0.06533188516363861,0.02266563617734919,0.048507232525960266,0.06186099030325824
386,0.07028681828136962,0.024511669537448696,0.05268451193863031,0.06560775120679635
387,0.07520996409806854,0.026283056854829744,0.05696961764001596,0.06933429632569363
388,0.07990713075410942,0.028098080136260882,0.06111131646184938,0.07263948473691734
389,0.08542488224660229,0.03025010287409082,0.06617873549917216,0.07657869844305684
390,0.09175057902505286,0.032810432062592015,0.0720967811816344,0.08095584414437483
391,0.09731032232874026,0.035142929707151375,0.07745504238435279,0.08469577953702218
392,0.10272131565347604,0.03745693976138666,0.08269440050229372,0.08821307098341925
393,0.10850820154800413,0.03986616236255527,0.08827012692592973,0.09198792644806734
394,0.11467678922501273,0.04240934254610607,0.09431149386034339,0.09606141766495191
395,0.12087027323078049,0.04507790891716049,0.10047802807093172,0.09997931671190527
396,0.12706867584471618,0.047829726797865416,0.10687550333217201,0.10367713524837043
397,0.1334141319225707,0.05072731920335738,0.11354486947734191,0.1072242691978577
398,0.13920194070279,0.05353561287613497,0.11988187002592168,0.11036761915584081
399,0.14442826328919756,0.05616201212465587,0.1257664837596134,0.11299181456683177
400,0.14984486050294138,0.0588725159660455,0.1320057745633015,0.1158411568093576
401,0.15577315084127072,0.061891244189916844,0.1387983036454754,0.11906874968347951
402,0.16140380586633601,0.06486584936028714,0.14541994786491938,0.12198897661220878
403,0.16676369600273702,0.06775690337827908,0.15192192121858822,0.12456789340533204
404,0.17364969664482993,0.07143094382602218,0.16005602865945773,0.12800467466963142
405,0.1809508304915547,0.07535945759662645,0.1686199089562679,0.13158371756908097
406,0.18878695635464474,0.07944504534773536,0.17741673582978354,0.13536191957615534
407,0.19637068975001062,0.08361666717736403,0.1861567226785005,0.13896887068822988
408,0.20423302979621807,0.0879667783131688,0.1950719147107331,0.14268204395057185
409,0.21119048542068453,0.09212130571743073,0.20310157054776865,0.1459859108448402
410,0.21889317348492635,0.09672576186877059,0.21177247550300013,0.1495214182527184
411,0.22702809274598457,0.10161821060031177,0.22087153874149176,0.15335633901886667
412,0.23456857485542693,0.10637502298459343,0.229137722959554,0.15682084833983703
413,0.24126388951239391,0.11083422579963838,0.23664445049024913,0.15984507662652514
414,0.24803111729237898,0.11535739616415934,0.24413284932871832,0.16304167545566028
415,0.2545899784673387,0.11995845357073713,0.2512930277234364,0.16605774196985998
416,0.260791128796584,0.12457112842204893,0.25805257685865735,0.16898894841526396
417,0.2669234110499287,0.12908082637637963,0.26470707228906104,0.1719499502421743
418,0.27325868374265333,0.13387289171802377,0.27145279880118905,0.1749814081981141
419,0.2798796356516592,0.13879331070937298,0.2785446780620841,0.1782114635933631
420,0.2863447700029539,0.14376430154081962,0.2853635159709667,0.18138554421909583
421,0.2920542132256313,0.148392149491363,0.2913358620495233,0.18409857351566197
422,0.2982408425152946,0.1529619713820038,0.2977311657599057,0.18677831731199626
423,0.30458918507710625,0.15760138961211773,0.3042658295691907,0.18954016936503396
424,0.31217980327839834,0.1631036499491707,0.3119749915618022,0.19301530819665563
425,0.320011036728255,0.16833093053406017,0.3199042814135506,0.19644331534327794
426,0.3278258440049639,0.17374826585239922,0.3278158065929003,0.19988887801676045
427,0.33497392566378975,0.17868538843946702,0.33496391500602357,0.2030382818198804
428,0.34172790286017735,0.18353937922036676,0.34168739537987936,0.20583377815990297
429,0.3482753242847024,0.1885104695668293,0.3481635750214613,0.20861156615149315
430,0.3550600821558938,0.19375631616679145,0.3547593546641284,0.211573976652613
431,0.3619883158555033,0.19900449993003055,0.3615261258634126,0.21450979402725223
432,0.3680990341989771,0.20411956967006778,0.3675932323247294,0.21696604221775248
433,0.3735971798528028,0.2085510579132805,0.3728435353446016,0.21859870388014815
434,0.37986685163541123,0.21354408600463293,0.3788966723784195,0.2210022910847863
435,0.3858869693867246,0.2183918852502481,0.38464121371645194,0.22317058778224638
436,0.3920241428063554,0.22377194739468886,0.39042726101224345,0.22560194100894373
437,0.3985316447323883,0.22955865601764586,0.3966828902963242,0.22841429655317227
438,0.40474657509489054,0.23525083713161296,0.4027284558010979,0.23102483129566842
439,0.4102876893838837,0.23999082191596383,0.4081054968309092,0.23279021906454261
440,0.4150778813380573,0.2446557388549738,0.41277356198094795,0.23404825449337927
441,0.4183537220324975,0.24852842203489714,0.4157697698184581,0.23462212765982374
442,0.42231557088584537,0.25278306794138844,0.4194628345358482,0.23545928714637387
443,0.42764748500095046,0.25805556322747303,0.42454578672245236,0.23743427714853838
444,0.4327782600473294,0.2634414540936029,0.4294308030950093,0.23941571626128896
445,0.43679884295158655,0.2682915001287611,0.4329341695226443,0.24044963093975144
446,0.43964192136642655,0.2724090083409327,0.435186449991633,0.24062792501634195
447,0.44378719752781676,0.27736355302316834,0.438756613208517,0.2417203958541206
448,0.44807345740267274,0.28245661783809745,0.4423435389621268,0.24287957174014393
449,0.4509876905307885,0.28677206712675696,0.44462004011997086,0.24295186093242882
450,0.4533975133832839,0.2908428829911509,0.44646807640341973,0.24259310531899086
451,0.45698317439495767,0.29565656159148024,0.4493913095006143,0.24300259785712774
452,0.46016523484945704,0.3003115439847757,0.45190892304004204,0.2431580671123801
453,0.4630244129913649,0.30463567808814895,0.45404048230586136,0.24328881143400755
454,0.4670674032455297,0.30969302684222183,0.4573790438253129,0.24413805722996593
455,0.470924440873227,0.31476623854820696,0.4604636798230507,0.2447963218738356
456,0.4741432962871233,0.3194589029835645,0.46288378777257916,0.244980044219966
457,0.4760606555597961,0.3233724901258214,0.46392562717035735,0.24438106979982466
458,0.47958446552031986,0.32817307483614727,0.46663602215421807,0.24489722289131807
459,0.48315787728159265,0.33243218560614757,0.4694809442158189,0.24533268174761255
460,0.48572735852348564,0.336453361639275,0.47115839008685634,0.2453220695366859
461,0.48674982378401876,0.33980365177491945,0.47120239943413067,0.24470270648419196
462,0.48933032066184706,0.3439249930890331,0.4728758627922664,0.24472934337475397
463,0.492353065333199,0.34853534794038643,0.47502467411182014,0.2448106450333862
464,0.4953394725786685,0.3531172315679638,0.4771226971372338,0.24486582264173973
465,0.4978605682967305,0.3574676212330984,0.4787332809492816,0.24461921080385962
466,0.49940088035850716,0.36119800553416204,0.47921582402735313,0.24380593283805
467,0.5010803483737353,0.36485478844982655,0.47981468346470324,0.24344608399559947
468,0.5037995288488663,0.36927119789986246,0.4815471706241892,0.24359005653471
469,0.5059561163349939,0.3734370509676672,0.4826235331973467,0.24330049458502168
470,0.5072470908807358,0.37706663435881804,0.48271437268776285,0.24248355331678478
471,0.5099782912130364,0.3814874793824328,0.4843205164765416,0.24251487493424795
472,0.5125891312844633,0.38600385403911,0.4857871994044483,0.24222566913448382
473,0.5160728653533366,0.3911631032872993,0.48822706993123344,0.24215610578170937
474,0.5186633535867419,0.39575991400900706,0.48984279264145236,0.24188851434203576
475,0.5205699391192679,0.39984110561167624,0.4906952049478316,0.24155450007503407
476,0.5220707549937856,0.403734571823703,0.4909817659949093,0.2409079052752579
477,0.5229640917037252,0.40723587257818394,0.4905816401763909,0.23979299243973884
478,0.5240378485170479,0.4109022947795806,0.4903632152687873,0.2388190114574355
479,0.5250115217649749,0.41444938948033877,0.49008495121455026,0.23780923587523636
480,0.5254410561613946,0.4176791176471957,0.4891175519582131,0.23658130496976354
481,0.5255641929689817,0.420796145746797,0.4879007404792006,0.23534133888507824
482,0.5260766231601439,0.4241077606945278,0.48691804629637964,0.234156026491871
483,0.5262563773684292,0.4270396284398802,0.4855126762176159,0.23293701165101754
484,0.5261588681906482,0.42982197281471035,0.48390249127557017,0.23164764061728962
485,0.5254599107499284,0.4322552291780424,0.4821541054859769,0.2304157048857519
486,0.5245560969401848,0.43439912530865205,0.48017134829222735,0.229040150118227
487,0.5237820107299326,0.43667914983795036,0.4784002270497199,0.22766168637176631
488,0.5238577561196971,0.439473732118902,0.4770172483394592,0.22645647147493386
489,0.5239477365425723,0.44221542518304274,0.4756529792888939,0.22527234176983768
490,0.5250914942028521,0.44541376023849566,0.47506480259238826,0.22433256148038988
491,0.5262261322404087,0.4485711963534164,0.47462907261845033,0.22348068878717986
492,0.5263730220376676,0.45095880395219673,0.4734485251478692,0.22264636889511397
493,0.526874985885172,0.45360801867869105,0.47236610464796064,0.2217148177372497
494,0.5278548401137987,0.45634924065172755,0.47161517532665553,0.22106997989959934
495,0.5291255093433362,0.45920021576665637,0.47114138238330594,0.22046806077788764
496,0.5305754435932537,0.4622702034019408,0.4707155256818148,0.21971957984411983
497,0.5329008470544897,0.466008830970357,0.4713545385307179,0.21929864758891926
498,0.5364334593794524,0.4705151219620594,0.47351024704451633,0.2192349787349339
499,0.5393660581944233,0.4746516833490389,0.4749480567020337,0.2189121432433824
500,0.5411641923139456,0.47770882477339416,0.4749238010293775,0.21814834858451973
501,0.5422298324766538,0.4803191819200509,0.4738891236630386,0.21708274493104163
502,0.543876622000798,0.4833204349142276,0.47359382194807637,0.21634277570937205
503,0.5447999478139628,0.4856123461327286,0.472754053091353,0.21572515304725415
504,0.5452925843792046,0.4877214382294647,0.47145885814924493,0.21465029375147313
505,0.5463497004265108,0.4902068851711414,0.47062967087721946,0.21386029806427165
506,0.5466643375123622,0.49204953499752696,0.4695368757587031,0.21327139869678813
507,0.5469870511459873,0.4937629728789886,0.46858637999269814,0.21293899111185213
508,0.5468492215565024,0.49511835312096397,0.4676709781482303,0.2128766744602401
509,0.5479276632315321,0.49734606740503084,0.4671512504224384,0.21266587971979342
510,0.549088216230067,0.4994269162630543,0.46699954915060937,0.21292852493322212
511,0.5507540582905115,0.5020151283336314,0.4668815028778868,0.212666168711486
512,0.55163077140146,0.5041005545795718,0.4661221492952393,0.2120207873919725
513,0.5518858845970211,0.5056273387877415,0.46513122025146686,0.2115688678807771
514,0.5517009486322569,0.50680558573594,0.46406166364606144,0.21126231052190617
515,0.5521227302800851,0.5083650398822454,0.4629067932886413,0.2104963906740861
516,0.5520831737707335,0.5096420965545921,0.46183600323369695,0.21000537780382597
517,0.5525810992472053,0.510730866318707,0.4606446312339854,0.20914404832412511
518,0.5531854674343959,0.5122455708265318,0.4596023665089633,0.2083831961580336
519,0.5527568374625283,0.5125712380691834,0.4582246412807983,0.2075376873281502
520,0.5525291483912996,0.5133618982344287,0.45696000147030474,0.20685050618834774
521,0.5522287570479886,0.5138589651614486,0.4556921261231334,0.20635299100922577
522,0.5519322680458832,0.5142267607315589,0.4547289618299011,0.2059654550376161
523,0.5517422928006719,0.5145232961179668,0.4540618891505328,0.20598829913325173
524,0.5516324854504507,0.5147897189426497,0.45360768327647544,0.2063569921447239
525,0.551646873340937,0.5150834656922727,0.45355497783784793,0.2072188978393173
526,0.5516345220199352,0.5154136302996987,0.4533277551991559,0.20779383249266659
527,0.5515723281437248,0.5157665233278588,0.452983184222045,0.20832786670202472
528,0.5521857595995101,0.5170203172677692,0.4526681675687256,0.20843159297602443
529,0.5534245108915272,0.5183459180742247,0.45206905751605725,0.20774438599057546
530,0.553686051747482,0.518690747709641,0.4512665858961233,0.20705570916738159
531,0.5535307896356834,0.5190237418671573,0.45023727429761434,0.20640819471595448
532,0.553251420465834,0.5190246629385067,0.4494421151300617,0.20624106680979704
533,0.5531868851816193,0.5192167794260424,0.44904310172239464,0.20640524326904916
534,0.5534264612654295,0.5199579429926238,0.44866376026306937,0.20649576141675488
535,0.5535482984986814,0.5202851052626208,0.4486299797202716,0.20699415866049573
536,0.55353593766326,0.5203053553909243,0.44843437605747777,0.20731508974939428
537,0.5529943789762894,0.5197961450066277,0.44785299410055485,0.20717832422681207
538,0.5528812376769086,0.5197715375013451,0.4473049113271571,0.2068453993737484
539,0.5531192258252993,0.5200946435145842,0.4466452330511654,0.20619607995711786
540,0.5535672628901424,0.5208500894806218,0.4468745746693341,0.20673126795915164
541,0.5522863406717338,0.5199227323566422,0.44550781558332747,0.20599868893942055
542,0.5521714186385767,0.5199561265046098,0.4447307435512064,0.2053975669135617
543,0.5520158060576642,0.519697658057436,0.44421771220332523,0.20524765109101503
544,0.5520047649633146,0.5196994012788868,0.44399315420115154,0.20542981926443857
545,0.5516901520797607,0.519433880940532,0.44328014471955707,0.20488588993075746
546,0.5514725701995629,0.5192920193343807,0.4425621787229611,0.20424593561213303
547,0.5517447615422455,0.5194856784089408,0.44203499245298883,0.20369274204999258
548,0.5528914877090476,0.5204990580678601,0.4420206532270452,0.20347878787880758
549,0.5542926988000747,0.5215445664134831,0.44207329084105285,0.20319127123933453
550,0.5548391638307167,0.5220451964824312,0.4419003587987491,0.20302293633100835
551,0.5548563271119912,0.5219640515901021,0.442073163971483,0.2036041431420984
552,0.5538903216334564,0.5210908231821901,0.4410324614648961,0.20279276446220987
553,0.552259538723679,0.519416522656988,0.4400380685588152,0.2023057290462444
554,0.5514567026066345,0.5183801192351253,0.4396492114250749,0.2022223928433594
555,0.5501752898987637,0.516876169146179,0.439287743152725,0.202198258333407
556,0.5479042790983618,0.5146574740563749,0.43838802792575693,0.2021772784309042
557,0.5454994155030435,0.5121356144458886,0.43751385957818406,0.20229929619320886
558,0.5430131483087269,0.5096657635995197,0.43662461707938577,0.20240386311311656
559,0.5418760503346028,0.5085187971852401,0.43577287063699854,0.2017290704247284
560,0.5408788639598,0.5073803027263536,0.43507151663233173,0.2012302658069396
561,0.5404018961754019,0.5065380470975721,0.43477318829520645,0.20115387792945968
562,0.5395307331247823,0.5054556043622043,0.43426440767365915,0.20081550215104926
563,0.5386873362616175,0.504487772154999,0.4336096042046598,0.20021491493197074
564,0.538684353544567,0.5041888557026326,0.43332656952113224,0.19957381146867137
565,0.5378941321674325,0.503254793771412,0.4326972606121129,0.19896211449141288
566,0.5363107311066374,0.5016917293485413,0.43178471757033005,0.19825721703308968
567,0.5352875889721439,0.5003340642976472,0.43116583878574427,0.19780808547975542
568,0.5344698100257375,0.49924537430922383,0.4306497696061828,0.19746522394001353
569,0.5337500862292208,0.4982682140758267,0.43020285502743694,0.19707267530357825
570,0.5330329948258554,0.49735244350643926,0.4298007140039305,0.1966962850018667
571,0.5318223430571971,0.49608004862103194,0.4292399791377183,0.19617259898854844
572,0.5301347374715594,0.4941416156302211,0.4286125278054509,0.19576848786285023
573,0.5284041248044556,0.49222605359569876,0.4278942437069953,0.19525944339734128
574,0.5268681231434601,0.49058089002933636,0.42724815606036415,0.19473837341852554
575,0.5248358564738284,0.488575462578012,0.42634238000885,0.19420486197228165
576,0.5228327530126669,0.4863593934623608,0.4255186610942385,0.193776406777825
577,0.5207969122153671,0.4839133144297988,0.42473277254044267,0.1934586822486063
578,0.5184533283586601,0.4812522422272339,0.4238548666515044,0.1931885111174593
579,0.5167577011248319,0.479391262097081,0.4231861878737073,0.19275927880278296
580,0.5155303622140289,0.4776064349450405,0.4228275194304719,0.19250603641259395
581,0.5137195586531161,0.4755701476003647,0.42222499004941494,0.1920844265344415
582,0.5120714376181901,0.4737627396089553,0.4217378982372563,0.19168003793092112
583,0.5101823188525721,0.4714238833789152,0.42128365084593233,0.19136415414294652
584,0.5082437934778459,0.46915905286094284,0.42073287501280127,0.19094085292828272
585,0.5061676057807176,0.46681930737389454,0.420042245580927,0.19049983554498967
586,0.5036878136052875,0.46446534588894645,0.4190004701832143,0.18990399644940767
587,0.5025416317960308,0.46302765752227537,0.41865575531156335,0.18957325580977522
588,0.5003070501103988,0.46036475135545124,0.417907172152199,0.1892205272107683
589,0.4988951853702221,0.4581156911775627,0.41766687139738035,0.1890667479832821
590,0.4978004897407898,0.4561138662470544,0.41755081070740385,0.18909005663196052
591,0.49642204619837743,0.45415405404126363,0.4173228021730767,0.18895255904409194
592,0.4941489003075256,0.45140983734646106,0.41660531733868367,0.1887407507122292
593,0.4919325912557853,0.448760132539747,0.41598800394494445,0.18852375152215098
594,0.49048341392439426,0.4463948200780751,0.41575443224361763,0.18852711266972838
595,0.4884243497547454,0.4436170394494567,0.4153593590723032,0.18850886960685814
596,0.4871912572600533,0.44136189914225166,0.41538950000330804,0.18866384094250205
597,0.48591462098582394,0.43900034142713024,0.4154008654555895,0.1888134290745073
598,0.4840546515493699,0.43627297939372955,0.4152326810355082,0.18891321066756536
599,0.4826206218442709,0.4337472855025538,0.41529317029051377,0.18905995100144787
600,0.4811197455496245,0.43109354265584265,0.4153778400990064,0.18922162099200548
601,0.4800034407789485,0.42868388323932466,0.41561940840176215,0.18953403061204308
602,0.47952112649650125,0.42652601278215385,0.41617038537016093,0.1900281432086564
603,0.4791583746309938,0.42440262690113356,0.4168178244747228,0.1906501741002689
604,0.4788915273661517,0.42238393133057067,0.41751763839205236,0.191358525533293
605,0.47797923919358204,0.42006740536154685,0.417551359691404,0.19152044671727853
606,0.4771594151530374,0.41776696377382166,0.4177033557224301,0.19177134919598052
607,0.4762683753463965,0.4157324809556085,0.4177746719588167,0.19194425788859057
608,0.4752317673751015,0.41370695184973,0.41771933506648856,0.19200201223329083
609,0.4743787204157824,0.41137928062232565,0.4178214639035711,0.1922839431350411
610,0.47348487108611786,0.40899817536417304,0.4179044049896308,0.1925946052446739
611,0.47249511807590905,0.40666566746119276,0.41789562993430707,0.19287322281762145
612,0.47160789838304573,0.4045853264272154,0.41798083550393816,0.1931560650034369
613,0.4702466259767133,0.4024795187126211,0.41787764977853176,0.1931454128877202
614,0.46910299114205933,0.39999632326325874,0.41798909488345626,0.19342798282532309
615,0.46819291998604107,0.3974212901642547,0.41828282255264876,0.19388834189546206
616,0.46733062680557585,0.3948936966660841,0.41866110042690774,0.19444115390838512
617,0.46624067070103214,0.39218562712330085,0.4190043677543561,0.19498464387244335
618,0.4651190598892036,0.38951930128592066,0.41928311536206436,0.19547764301274462
619,0.4636492220166825,0.3871767236818443,0.4193153561684987,0.19571689779678603
620,0.46284980272292753,0.3847535811907206,0.419740653009159,0.19628362284925793
621,0.462137039567097,0.3821822506523535,0.42022118368507533,0.1969260429771734
622,0.4613840900214561,0.3795486956604207,0.42072571171147544,0.19753846716977605
623,0.46082652126015106,0.3771476971267421,0.42131962950136076,0.1982636077334919
624,0.46029242646181945,0.37461490956785853,0.4219412520263494,0.19900530426054228
625,0.4594461331051256,0.37182181008731313,0.4224289651447393,0.1996587341681364
626,0.4584195332171362,0.36892606324081817,0.42285515221839554,0.20027854095736547
627,0.4572563189601005,0.36596057998446,0.42315865944469905,0.20094932769290758
628,0.4553676720934501,0.3625719989014018,0.4227848183981058,0.20142332520473163
629,0.4539175727689545,0.3594159938632678,0.4228088309020229,0.20199782331703328
630,0.4527255013758851,0.3563220026517622,0.4229441989130661,0.20266674518348657
631,0.45072466998366134,0.35272823287401855,0.42226567300923723,0.20320537319029078
632,0.4483902548671037,0.3489942239740883,0.42121609294538703,0.2035867914562113
633,0.44622967557267995,0.3453386316856017,0.42042179287557385,0.20410704998478552
634,0.4445266406458233,0.3419225856380727,0.4200184885365469,0.20470806955875293
635,0.44260562094389916,0.33842100835612066,0.41941584483103184,0.20531392730841996
636,0.4404922884441309,0.3347674637889462,0.41855451000346555,0.2058447685192729
637,0.4388397957266176,0.33144711998846876,0.418109741346101,0.20652001977035386
638,0.4372908520663697,0.32813086942714254,0.4177584003977332,0.2071856967141772
639,0.43541181469139173,0.32453214802391955,0.41693074795168156,0.20774512088276778
640,0.43373846285022843,0.32095352002470723,0.4161941574495358,0.2083438724884993
641,0.43293314150006035,0.31787237557057807,0.4163707450743086,0.20916860368217693
642,0.43176110461865697,0.31460935206641505,0.4161268664858599,0.2099499844982245
643,0.43048653199839443,0.31131402823294113,0.4157593567050517,0.21073240244989483
644,0.42894976189294803,0.30789001194408455,0.4151225806316333,0.21144655223206882
645,0.42762911950288596,0.30465600051992253,0.41480434636667496,0.21230000508737917
646,0.425821048673,0.3010271138043372,0.41392613721400606,0.2129644948844207
647,0.4238195593680889,0.29738520973242577,0.41294628880081113,0.21350349757851256
648,0.42180231465842555,0.2936893161723663,0.41185612518897025,0.21391325562309568
649,0.41945517963239864,0.28992192986186605,0.41037456517045534,0.2139787150382609
650,0.4175437235248372,0.2863884524455938,0.4092603228818801,0.21421358650371222
651,0.41615742284078944,0.28310086372394533,0.4087649262934245,0.2148998607682077
652,0.4133267857083261,0.279302132725487,0.4066288329215979,0.2146526026675097
653,0.41017423708049694,0.2753345134569387,0.40411106994648155,0.21421816595696097
654,0.40704310417986395,0.27172556074777093,0.4016580751359375,0.21384648681794144
655,0.40437013602394856,0.26799358655140015,0.39964960721920306,0.21367201981704087
656,0.4008816978034793,0.2639495626249822,0.3966753893116282,0.2129568768585222
657,0.39812358485702803,0.26038114665908835,0.3945041610415968,0.21275962369307916
658,0.3953772264817783,0.25664397860293403,0.3922696593828125,0.21256025308903176
659,0.3921869177222175,0.25254436641869804,0.3895752732778652,0.21191920348002471
660,0.38818345127516773,0.24797371220620376,0.38597560694327215,0.21091337792060513
661,0.38368517968294513,0.2432140166874343,0.38183926955030806,0.20952040741605643
662,0.37976220821060314,0.238784144183191,0.3782746517455108,0.20852931313815004
663,0.3765891635394652,0.23478222344233,0.37542488627623727,0.20805894322720492
664,0.3730233050569744,0.2306651143031738,0.3721313434119495,0.2073009821615342
665,0.3689992613305139,0.22629057887941428,0.3683622849046863,0.20633381180448884
666,0.3633739715553625,0.22095773265552537,0.3629763345882633,0.2040983559954214
667,0.3581547207539121,0.216004478585281,0.3579734488240493,0.20211976399449197
668,0.3529199479894276,0.21116337189863754,0.35282665798138185,0.20018258399241737
669,0.34761021624693245,0.20637760742625297,0.34749803492100023,0.19829436882970364
670,0.3422879515670498,0.20171295654983656,0.3422122844998594,0.19653421655942127
671,0.3372861821887738,0.19720163055390075,0.3372740811936624,0.1950265182614916
672,0.332790884950167,0.19285353048944628,0.3327823962540957,0.1937938699420301
673,0.3283336334662586,0.18850001150018497,0.3282006092036402,0.1925158854027165
674,0.32293595952958515,0.18383308505358847,0.32275442388749026,0.19070000677945476
675,0.31793890200739655,0.17936103345783663,0.3177061789897645,0.18920784566557464
676,0.3128728831293582,0.17484760495987087,0.31253893989204756,0.18744128489914266
677,0.3078205686120709,0.17032586763486468,0.3073635715832275,0.18571284583517167
678,0.30294152110495454,0.1659083274089303,0.30228334057925976,0.18403501582552714
679,0.2976467125729565,0.1615596835957514,0.2968327266147433,0.1823173892872151
680,0.291653554690801,0.1571751826876398,0.2905017391175701,0.18001786768750191
681,0.28574891561920024,0.15283101304089056,0.28427372642733995,0.17776948410934448
682,0.27982730215417223,0.14868986318877533,0.27798896647135407,0.17556055294159947
683,0.27395346570489354,0.14466003119859783,0.2718373788975399,0.1733827733592664
684,0.268224938067637,0.1406643767875976,0.2657191170365808,0.17130372572740074
685,0.26218431266778175,0.1366672509528302,0.25932282601339374,0.16901507989947756
686,0.25518283964195765,0.13234916325526994,0.25185517971336896,0.16596448479269374
687,0.24767105435465522,0.12786421885819807,0.24390955711953022,0.16248744701157702
688,0.24022286731817663,0.12348249350962841,0.23606133514351735,0.15905476710556973
689,0.233378401349068,0.11882978224791103,0.22877294355078204,0.1558025674287325
690,0.22625928244365587,0.11449714273194543,0.22133788915525934,0.15252567190072486
691,0.2194929340552233,0.1100601776722406,0.2143339468378492,0.14935608834050806
692,0.21189236017129018,0.10570516941923253,0.20648729111788622,0.14564859317642537
693,0.20491538490465844,0.10172661731557486,0.19947041630452317,0.14232357415124872
694,0.19826768622019406,0.09796856747626324,0.1928506419684648,0.13922608669359277
695,0.19217071976658218,0.09408849104554563,0.18659399380077166,0.13638520035568308
696,0.18549800744164685,0.09020275949880675,0.17983094957149537,0.1331129309891817
697,0.17917098507126078,0.08634591133873418,0.17329023129255405,0.12995792129545342
698,0.17296169815249718,0.08243980078326517,0.16684079806185387,0.1267308838930326
699,0.167162941751967,0.07877969675651693,0.16072060222484683,0.12385268002591421
700,0.16148734967980863,0.07509921963421763,0.15456938660002273,0.12093360508683162
701,0.1557684721673876,0.07133834000329045,0.14835056967651092,0.11783726792904956
702,0.150823668197186,0.06769734374353828,0.1429331480071975,0.11507963618762337
703,0.1451862255733892,0.0640448181873442,0.13669756865510257,0.111884345103509
704,0.13876882884867467,0.060590239151467815,0.12993866941703033,0.10828593804132908
705,0.13253340475423378,0.05712550888726442,0.12316060452038533,0.10473049109769633
706,0.12649202019236055,0.053831635968932715,0.11660259757809556,0.10113559224648556
707,0.12071409157636656,0.050719239020270965,0.11039194712507838,0.09776543606078508
708,0.1150953724257035,0.047778189697547914,0.1042609211344753,0.09430102368095575
709,0.11044795990247426,0.04477306315925378,0.09894935573965137,0.091490862269439
710,0.10515544315947954,0.04183982722473111,0.09301347901788537,0.0881970036569247
711,0.09849547235703057,0.03859750709205391,0.08605972597534917,0.08382270090095013
712,0.09184408440352304,0.03553554058461006,0.0792861102305391,0.0792781883567488
713,0.08578518985308861,0.03273809965680269,0.07303375032462026,0.07500851675482396
714,0.07986090379818785,0.030124532391664367,0.06699899280846623,0.0708426456499256
715,0.07421431224403,0.027611521932742068,0.061335863349131596,0.06684146207421868
716,0.06840084069812272,0.025266639863914347,0.055856919679190056,0.06208208932510604
717,0.06283574134476672,0.023082509923428005,0.05068472090842208,0.05742354439026307
718,0.05753294550996064,0.02100754864604575,0.045855207763751085,0.05313623114243298
