eps,eTiOT
0.01,0.2646048109965635
0.02,0.2680412371134021
0.03,0.2680412371134021
0.04,0.25773195876288657
0.05,0.2508591065292096
0.06,0.2508591065292096
0.07,0.2542955326460481
0.08,0.27835051546391754
0.09,0.2955326460481099
0.1,0.3298969072164949
