eps,eTiOT
0.01,0.2966751918158568
0.02,0.3120204603580563
0.03,0.3375959079283888
0.04,0.3785166240409207
0.05,0.4194373401534527
0.06,0.44245524296675187
0.07,0.46547314578005117
0.08,0.4833759590792839
0.09,0.5140664961636829
0.1,0.5217391304347826
