eps,eTiOT
0.01,0.42207792207792205
0.02,0.42207792207792205
0.03,0.4675324675324676
0.04,0.4675324675324676
0.05,0.461038961038961
0.06,0.48051948051948057
0.07,0.4675324675324676
0.08,0.474025974025974
0.09,0.5
0.1,0.461038961038961
