eps,eTiOT
0.01,0.49350649350649356
0.02,0.49350649350649356
0.03,0.5324675324675325
0.04,0.5194805194805194
0.05,0.538961038961039
0.06,0.564935064935065
0.07,0.577922077922078
0.08,0.551948051948052
0.09,0.5064935064935066
0.1,0.538961038961039
