eps,eTiOT
0.01,0.22680412371134018
0.02,0.19931271477663226
0.03,0.21649484536082475
0.04,0.2233676975945017
0.05,0.23024054982817865
0.06,0.21993127147766323
0.07,0.23367697594501713
0.08,0.2508591065292096
0.09,0.281786941580756
0.1,0.3127147766323024
