eps,eTiOT
0.01,0.4675324675324676
0.02,0.512987012987013
0.03,0.5584415584415585
0.04,0.5584415584415585
0.05,0.5844155844155844
0.06,0.5844155844155844
0.07,0.5584415584415585
0.08,0.5714285714285714
0.09,0.551948051948052
0.1,0.5324675324675325
