eps,eTiOT
0.01,0.302158273381295
0.02,0.28776978417266186
0.03,0.302158273381295
0.04,0.3453237410071942
0.05,0.3381294964028777
0.06,0.3453237410071942
0.07,0.3453237410071942
0.08,0.3237410071942446
0.09,0.3237410071942446
0.1,0.3381294964028777
