eps,eTiOT
0.01,0.2292682926829268
0.02,0.224390243902439
0.03,0.24878048780487805
0.04,0.23902439024390243
0.05,0.23902439024390243
0.06,0.20975609756097557
0.07,0.20975609756097557
0.08,0.21463414634146338
0.09,0.224390243902439
0.1,0.224390243902439
