eps,eTiOT
0.01,0.2717391304347826
0.02,0.26449275362318836
0.03,0.26449275362318836
0.04,0.2753623188405797
0.05,0.2753623188405797
0.06,0.28260869565217395
0.07,0.28260869565217395
0.08,0.2681159420289855
0.09,0.27898550724637683
0.1,0.28985507246376807
