eps,eTiOT
0.01,0.38129496402877694
0.02,0.40287769784172667
0.03,0.39568345323741005
0.04,0.39568345323741005
0.05,0.41726618705035967
0.06,0.39568345323741005
0.07,0.3597122302158273
0.08,0.38129496402877694
0.09,0.4244604316546763
0.1,0.41726618705035967
