eps,eTiOT
0.01,0.2542955326460481
0.02,0.2680412371134021
0.03,0.2646048109965635
0.04,0.2542955326460481
0.05,0.2542955326460481
0.06,0.2542955326460481
0.07,0.2680412371134021
0.08,0.2714776632302406
0.09,0.29209621993127144
0.1,0.30584192439862545
